mean,RMS,ptp,std,max,min
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.496,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.497,0.272,0.035,20.61,20.338
20.496,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.496,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.496,20.497,0.272,0.034,20.61,20.338
20.496,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.035,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.497,20.497,0.272,0.034,20.61,20.338
20.496,20.497,0.272,0.034,20.61,20.338
20.496,20.497,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.034,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.496,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.495,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.495,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.035,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.495,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.495,20.496,0.272,0.036,20.61,20.338
20.495,20.496,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.035,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.495,20.496,0.272,0.036,20.61,20.338
20.495,20.495,0.272,0.036,20.61,20.338
20.495,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.036,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.495,20.496,0.272,0.037,20.61,20.338
20.495,20.496,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.495,20.495,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.037,20.61,20.338
20.496,20.496,0.272,0.038,20.61,20.338
20.496,20.496,0.272,0.038,20.61,20.338
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.038,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.495,20.495,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
20.496,20.496,0.25,0.037,20.61,20.36
